category,date,delay,duration,equipment,id,items,service,staff
handyman,2024-08-01,2,15,general,5791,1,Repair,1
handyman,2024-08-22,2,45,general,5792,4,Repair,1
handyman,2024-08-28,2,30,general,5793,2,Repair,1
handyman,2024-08-10,0,15,general,5794,1,Repair,1
handyman,2024-08-02,4,60,general,5795,3,Repair,1
handyman,2024-08-02,0,15,general,5796,1,Repair,1
handyman,2024-08-13,8,20,general,5797,1,Repair,1
handyman,2024-08-28,8,60,general,5798,4,Install,1
handyman,2024-08-01,4,75,general,5799,4,Install,1
handyman,2024-08-07,2,30,general,5800,1,Repair,1
handyman,2024-08-14,0,60,general,5801,4,Install,1
handyman,2024-08-03,0,20,general,5802,1,Repair,1
handyman,2024-08-15,0,15,general,5803,1,Repair,1
handyman,2024-08-25,2,30,general,5804,2,Repair,1
handyman,2024-08-26,0,15,general,5805,1,Install,1
handyman,2024-08-15,0,20,general,5806,1,Repair,1
handyman,2024-08-11,0,30,general,5807,3,Install,1
handyman,2024-08-18,2,45,general,5808,2,Install,1
handyman,2024-08-27,0,15,general,5809,1,Repair,1
handyman,2024-08-01,0,15,general,5810,1,Install,1
handyman,2024-08-25,0,30,general,5811,2,Repair,1
handyman,2024-08-20,8,75,general,5812,5,Install,1
handyman,2024-08-21,4,45,general,5813,3,Repair,1
handyman,2024-08-24,0,15,general,5814,1,Repair,1
handyman,2024-08-24,8,60,general,5815,3,Repair,1
handyman,2024-08-02,4,60,general,5816,4,Install,1
handyman,2024-08-09,6,20,general,5817,1,Install,1
handyman,2024-08-28,0,20,general,5818,2,Install,1
handyman,2024-08-20,2,60,general,5819,3,Install,1
handyman,2024-08-17,4,30,general,5820,2,Repair,1
handyman,2024-08-24,0,30,general,5821,2,Repair,1
handyman,2024-08-04,0,30,general,5822,2,Repair,1
handyman,2024-08-18,4,45,general,5823,4,Install,1
handyman,2024-08-12,0,15,general,5824,1,Repair,1
handyman,2024-08-17,2,30,general,5825,2,Install,1
handyman,2024-08-26,8,75,general,5826,5,Install,1
handyman,2024-08-08,0,60,general,5827,3,Install,1
handyman,2024-08-26,0,60,general,5828,4,Install,1
handyman,2024-08-11,4,15,general,5829,1,Repair,1
handyman,2024-08-14,0,30,general,5830,2,Repair,1
handyman,2024-08-16,0,45,general,5831,3,Repair,1
handyman,2024-08-30,8,15,general,5832,1,Install,1
handyman,2024-08-06,0,15,general,5833,1,Install,1
handyman,2024-08-29,0,20,general,5834,1,Repair,1
handyman,2024-08-02,0,30,general,5835,1,Install,1
handyman,2024-08-21,4,45,general,5836,3,Install,1
handyman,2024-08-02,0,60,general,5837,4,Install,1
handyman,2024-08-14,0,20,general,5838,1,Repair,1
handyman,2024-08-18,0,20,general,5839,1,Install,1
handyman,2024-08-06,4,60,general,5840,4,Install,1
handyman,2024-08-17,2,15,general,5841,1,Install,1
handyman,2024-08-31,0,30,general,5842,1,Repair,1
handyman,2024-08-21,4,20,general,5843,2,Repair,1
handyman,2024-08-25,0,30,general,5844,1,Repair,1
handyman,2024-08-28,2,60,general,5845,4,Install,1
handyman,2024-08-26,0,45,general,5846,2,Repair,1
handyman,2024-08-02,0,75,general,5847,4,Install,1
handyman,2024-09-18,4,20,general,5848,1,Repair,1
handyman,2024-09-30,0,60,general,5849,4,Repair,1
handyman,2024-09-11,0,20,general,5850,2,Repair,1
handyman,2024-09-18,0,60,general,5851,4,Install,1
handyman,2024-09-08,0,15,general,5852,1,Install,1
handyman,2024-09-20,4,15,general,5853,1,Repair,1
handyman,2024-09-29,0,15,general,5854,1,Repair,1
handyman,2024-09-26,2,30,general,5855,1,Repair,1
handyman,2024-09-01,2,30,general,5856,2,Repair,1
handyman,2024-09-07,0,30,general,5857,2,Repair,1
handyman,2024-09-28,0,30,general,5858,1,Repair,1
handyman,2024-09-22,4,60,general,5859,3,Install,1
handyman,2024-09-21,0,20,general,5860,1,Repair,1
handyman,2024-09-24,2,20,general,5861,1,Install,1
handyman,2024-09-16,6,30,general,5862,2,Repair,1
handyman,2024-09-04,0,30,general,5863,2,Repair,1
handyman,2024-09-20,0,20,general,5864,2,Install,1
handyman,2024-09-12,2,45,general,5865,3,Repair,1
handyman,2024-09-11,2,20,general,5866,1,Repair,1
handyman,2024-09-23,6,15,general,5867,1,Repair,1
handyman,2024-09-17,2,45,general,5868,3,Repair,1
handyman,2024-09-12,0,30,general,5869,2,Repair,1
handyman,2024-09-17,2,60,general,5870,4,Install,1
handyman,2024-09-23,0,30,general,5871,1,Repair,1
handyman,2024-09-16,0,15,general,5872,1,Repair,1
handyman,2024-09-09,0,30,general,5873,1,Repair,1
handyman,2024-09-14,0,60,general,5874,4,Install,1
handyman,2024-09-25,0,45,general,5875,4,Repair,1
handyman,2024-09-09,6,15,general,5876,1,Repair,1
handyman,2024-09-16,0,15,general,5877,1,Install,1
handyman,2024-09-24,0,30,general,5878,2,Repair,1
handyman,2024-09-15,0,30,general,5879,1,Repair,1
handyman,2024-09-29,4,45,general,5880,3,Repair,1
handyman,2024-09-04,0,15,general,5881,1,Repair,1
handyman,2024-09-27,0,75,general,5882,5,Install,1
handyman,2024-09-20,4,20,general,5883,1,Install,1
handyman,2024-09-18,0,20,general,5884,2,Install,1
handyman,2024-09-11,2,30,general,5885,2,Install,1
handyman,2024-09-28,2,30,general,5886,3,Repair,1
handyman,2024-09-21,0,20,general,5887,2,Repair,1
handyman,2024-09-12,0,15,general,5888,1,Repair,1
handyman,2024-09-26,6,60,general,5889,4,Install,1
handyman,2024-09-10,0,20,general,5890,1,Repair,1
handyman,2024-09-02,0,60,general,5891,3,Install,1
handyman,2024-09-16,0,20,general,5892,2,Install,1
handyman,2024-09-11,4,45,general,5893,4,Repair,1
handyman,2024-09-16,0,60,general,5894,4,Install,1
handyman,2024-09-10,6,45,general,5895,3,Repair,1
handyman,2024-09-19,4,60,general,5896,4,Repair,1
handyman,2024-09-09,0,15,general,5897,1,Repair,1
handyman,2024-09-01,6,30,general,5898,1,Repair,1
handyman,2024-09-24,6,45,general,5899,2,Repair,1
handyman,2024-09-05,6,20,general,5900,1,Install,1
handyman,2024-09-07,2,30,general,5901,1,Install,1
handyman,2024-09-08,0,30,general,5902,2,Repair,1
handyman,2024-09-06,4,30,general,5903,2,Install,1
handyman,2024-09-24,2,75,general,5904,4,Install,1
handyman,2024-09-09,2,60,general,5905,4,Repair,1
handyman,2024-09-06,0,20,general,5906,1,Install,1
handyman,2024-09-01,0,20,general,5907,1,Repair,1
handyman,2024-09-18,6,60,general,5908,4,Repair,1
handyman,2024-09-27,2,60,general,5909,5,Install,1
handyman,2024-09-14,2,20,general,5910,1,Repair,1
handyman,2024-09-18,0,15,general,5911,1,Repair,1
handyman,2024-09-14,0,45,general,5912,3,Repair,1
handyman,2024-09-10,2,60,general,5913,4,Install,1
handyman,2024-09-14,2,30,general,5914,2,Repair,1
handyman,2024-09-02,0,15,general,5915,1,Repair,1
handyman,2024-09-17,0,60,general,5916,5,Install,1
handyman,2024-09-27,8,15,general,5917,1,Repair,1
handyman,2024-09-01,0,15,general,5918,1,Repair,1
handyman,2024-09-01,2,75,general,5919,5,Install,1
handyman,2024-09-05,6,15,general,5920,1,Repair,1
handyman,2024-09-09,4,45,general,5921,3,Repair,1
handyman,2024-09-16,2,15,general,5922,1,Repair,1
handyman,2024-09-19,0,45,general,5923,4,Repair,1
handyman,2024-09-14,2,45,general,5924,3,Repair,1
handyman,2024-09-23,0,15,general,5925,1,Repair,1
handyman,2024-09-02,0,75,general,5926,5,Install,1
handyman,2024-09-03,0,15,general,5927,1,Install,1
handyman,2024-09-10,0,30,general,5928,1,Install,1
handyman,2024-09-15,0,20,general,5929,2,Repair,1
handyman,2024-09-18,0,15,general,5930,1,Repair,1
handyman,2024-09-27,0,30,general,5931,2,Repair,1
handyman,2024-09-19,2,30,general,5932,2,Install,1
handyman,2024-09-26,4,20,general,5933,1,Repair,1
handyman,2024-09-25,4,30,general,5934,1,Repair,1
handyman,2024-09-28,0,15,general,5935,1,Repair,1
handyman,2024-09-12,0,20,general,5936,1,Repair,1
handyman,2024-09-01,0,30,general,5937,2,Install,1
handyman,2024-09-16,0,75,general,5938,5,Install,1
handyman,2024-09-30,0,20,general,5939,2,Repair,1
handyman,2024-09-13,0,75,general,5940,4,Install,1
handyman,2024-09-19,4,75,general,5941,4,Install,1
handyman,2024-09-06,4,45,general,5942,2,Repair,1
handyman,2024-09-20,2,30,general,5943,2,Repair,1
handyman,2024-09-07,0,15,general,5944,1,Repair,1
handyman,2024-09-17,0,30,general,5945,2,Install,1
handyman,2024-09-01,8,20,general,5946,1,Repair,1
handyman,2024-09-06,0,15,general,5947,1,Repair,1
handyman,2024-09-24,0,20,general,5948,1,Repair,1
handyman,2024-09-11,0,30,general,5949,2,Repair,1
handyman,2024-09-29,0,75,general,5950,5,Install,1
handyman,2024-09-04,4,45,general,5951,3,Install,1
handyman,2024-09-04,2,20,general,5952,2,Repair,1
handyman,2024-09-11,4,45,general,5953,3,Repair,1
handyman,2024-09-26,0,15,general,5954,1,Repair,1
handyman,2024-09-30,0,60,general,5955,4,Install,1
handyman,2024-09-24,0,20,general,5956,1,Repair,1
handyman,2024-09-18,8,45,general,5957,3,Repair,1
handyman,2024-09-21,0,20,general,5958,2,Repair,1
handyman,2024-09-23,0,15,general,5959,1,Repair,1
handyman,2024-09-06,0,20,general,5960,1,Repair,1
handyman,2024-09-21,2,60,general,5961,3,Install,1
handyman,2024-09-25,0,30,general,5962,2,Repair,1
handyman,2024-09-11,0,30,general,5963,1,Repair,1
handyman,2024-09-20,2,15,general,5964,1,Install,1
handyman,2024-09-18,0,15,general,5965,1,Repair,1
handyman,2024-09-24,4,20,general,5966,1,Repair,1
handyman,2024-09-02,0,30,general,5967,1,Install,1
handyman,2024-09-07,0,30,general,5968,1,Repair,1
handyman,2024-09-18,0,75,general,5969,5,Repair,1
handyman,2024-09-19,4,20,general,5970,1,Repair,1
handyman,2024-09-01,4,60,general,5971,4,Install,1
handyman,2024-09-11,2,60,general,5972,4,Install,1
handyman,2024-09-01,0,15,general,5973,1,Install,1
handyman,2024-09-18,6,30,general,5974,1,Repair,1
handyman,2024-09-18,0,75,general,5975,5,Install,1
handyman,2024-09-03,2,30,general,5976,2,Repair,1
handyman,2024-09-17,0,20,general,5977,1,Repair,1
handyman,2024-09-23,0,75,general,5978,5,Install,1
handyman,2024-09-20,0,75,general,5979,4,Install,1
handyman,2024-09-18,6,20,general,5980,1,Repair,1
handyman,2024-09-04,8,20,general,5981,2,Install,1
handyman,2024-09-19,0,75,general,5982,4,Install,1
handyman,2024-09-18,2,45,general,5983,4,Repair,1
handyman,2024-09-02,8,75,general,5984,4,Install,1
handyman,2024-09-28,0,15,general,5985,1,Install,1
handyman,2024-09-23,2,60,general,5986,3,Install,1
handyman,2024-09-04,2,20,general,5987,1,Install,1
handyman,2024-09-29,2,15,general,5988,1,Repair,1
handyman,2024-09-17,0,20,general,5989,1,Install,1
handyman,2024-09-24,0,15,general,5990,1,Repair,1
handyman,2024-09-10,0,15,general,5991,1,Repair,1
handyman,2024-09-15,2,20,general,5992,2,Repair,1
handyman,2024-09-05,4,20,general,5993,1,Repair,1
handyman,2024-09-05,0,20,general,5994,1,Install,1
handyman,2024-09-10,0,15,general,5995,1,Install,1
handyman,2024-09-04,4,20,general,5996,1,Repair,1
handyman,2024-09-16,0,75,general,5997,4,Install,1
handyman,2024-09-14,2,20,general,5998,1,Install,1
handyman,2024-09-26,2,15,general,5999,1,Repair,1
handyman,2024-09-15,4,15,general,6000,1,Repair,1
handyman,2024-09-03,0,30,general,6001,2,Repair,1
handyman,2024-09-11,0,20,general,6002,1,Repair,1
handyman,2024-09-26,6,30,general,6003,2,Repair,1
handyman,2024-09-25,4,20,general,6004,1,Repair,1
handyman,2024-09-09,0,30,general,6005,2,Install,1
handyman,2024-09-21,8,30,general,6006,1,Repair,1
handyman,2024-09-13,0,60,general,6007,3,Repair,1
handyman,2024-09-28,8,75,general,6008,5,Install,1
handyman,2024-09-12,0,20,general,6009,1,Repair,1
handyman,2024-09-10,0,20,general,6010,1,Install,1
handyman,2024-09-28,0,20,general,6011,1,Repair,1
handyman,2024-09-22,0,45,general,6012,3,Repair,1
aircon,2022-10-14,15,240,servicing,6013,3,Repair,2
aircon,2022-10-25,0,240,filter,6014,2,Install,2
aircon,2022-10-09,15,270,filter,6015,2,Repair,2
aircon,2022-10-11,60,180,servicing,6016,1,Repair,1
aircon,2022-10-20,60,180,servicing,6017,1,Repair,1
aircon,2022-10-19,15,240,leak,6018,2,Repair,2
aircon,2022-10-27,15,270,servicing,6019,2,Repair,2
aircon,2022-10-22,30,300,servicing,6020,4,Install,2
aircon,2022-10-29,0,240,servicing,6021,3,Repair,2
aircon,2022-10-04,0,240,leak,6022,2,Repair,2
aircon,2022-10-15,0,240,servicing,6023,3,Repair,2
aircon,2022-10-25,30,240,servicing,6024,2,Repair,2
aircon,2022-10-06,30,180,filter,6025,1,Install,1
aircon,2022-10-11,60,270,leak,6026,3,Repair,2
aircon,2022-10-01,60,210,leak,6027,2,Install,2
aircon,2022-10-28,60,240,servicing,6028,3,Repair,2
aircon,2022-10-24,0,210,leak,6029,2,Repair,2
aircon,2022-10-12,0,300,servicing,6030,3,Repair,2
aircon,2022-10-19,30,240,servicing,6031,2,Install,2
aircon,2022-10-03,15,210,leak,6032,2,Repair,2
aircon,2022-10-29,0,300,filter,6033,3,Install,2
aircon,2022-10-15,45,360,servicing,6034,4,Repair,2
aircon,2022-10-30,0,270,servicing,6035,2,Repair,2
aircon,2022-10-01,15,210,servicing,6036,2,Install,2
aircon,2022-10-08,0,210,leak,6037,2,Repair,2
aircon,2022-10-02,15,270,leak,6038,3,Repair,2
aircon,2022-10-18,15,240,servicing,6039,2,Repair,2
aircon,2022-10-22,0,360,filter,6040,4,Repair,2
aircon,2022-10-02,45,270,leak,6041,2,Install,2
aircon,2022-10-14,45,210,servicing,6042,2,Repair,2
aircon,2022-10-12,30,240,leak,6043,2,Repair,2
aircon,2022-10-13,60,210,servicing,6044,2,Repair,2
aircon,2022-10-16,45,270,servicing,6045,2,Repair,2
aircon,2022-10-14,0,240,servicing,6046,2,Repair,2
aircon,2022-10-04,15,180,leak,6047,2,Repair,2
aircon,2022-10-14,60,300,servicing,6048,4,Install,2
aircon,2022-10-21,15,180,leak,6049,1,Repair,1
aircon,2022-10-23,0,270,servicing,6050,3,Repair,2
aircon,2022-10-24,0,240,leak,6051,2,Repair,2
aircon,2022-10-05,0,360,servicing,6052,4,Repair,2
aircon,2022-10-31,15,270,leak,6053,2,Repair,2
aircon,2022-10-26,15,210,servicing,6054,2,Repair,2
aircon,2022-10-01,0,240,filter,6055,3,Repair,2
aircon,2022-10-26,30,240,servicing,6056,2,Repair,2
aircon,2022-10-28,0,270,servicing,6057,3,Install,2
aircon,2022-10-03,0,240,filter,6058,2,Repair,2
aircon,2022-10-01,30,300,servicing,6059,3,Repair,2
aircon,2022-10-17,0,360,filter,6060,4,Install,2
aircon,2022-10-19,0,240,servicing,6061,2,Repair,2
aircon,2022-10-01,0,300,leak,6062,3,Install,2
aircon,2022-10-18,15,210,leak,6063,2,Repair,2
aircon,2022-10-25,0,240,servicing,6064,2,Install,2
aircon,2022-10-05,30,270,leak,6065,3,Repair,2
aircon,2022-10-31,0,240,servicing,6066,3,Repair,2
aircon,2022-10-21,30,240,filter,6067,2,Repair,2
aircon,2022-10-26,0,180,filter,6068,1,Repair,1
aircon,2022-10-04,0,180,servicing,6069,1,Repair,1
aircon,2022-10-03,15,240,servicing,6070,2,Repair,2
aircon,2022-10-05,30,210,leak,6071,2,Install,2
aircon,2022-10-25,30,240,servicing,6072,3,Repair,2
aircon,2022-10-18,15,270,leak,6073,2,Repair,2
aircon,2022-10-06,0,240,leak,6074,3,Repair,2
aircon,2022-10-11,0,210,servicing,6075,2,Repair,2
aircon,2022-11-29,15,360,servicing,6076,4,Install,2
aircon,2022-11-22,0,210,leak,6077,2,Repair,2
aircon,2022-11-07,0,180,servicing,6078,1,Repair,1
aircon,2022-11-29,30,270,filter,6079,2,Install,2
aircon,2022-11-19,15,210,servicing,6080,2,Install,2
aircon,2022-11-19,15,210,servicing,6081,2,Repair,2
aircon,2022-11-25,0,210,leak,6082,2,Install,2
aircon,2022-11-20,0,210,servicing,6083,2,Repair,2
aircon,2022-11-21,15,180,leak,6084,2,Repair,2
aircon,2022-11-26,45,180,filter,6085,1,Repair,1
aircon,2022-11-23,15,210,leak,6086,2,Repair,2
aircon,2022-11-24,0,270,leak,6087,3,Install,2
aircon,2022-11-12,15,300,filter,6088,3,Install,2
aircon,2022-11-04,0,360,servicing,6089,4,Install,2
aircon,2022-11-13,15,270,servicing,6090,2,Repair,2
aircon,2022-11-11,0,240,servicing,6091,3,Install,2
aircon,2022-11-09,0,180,filter,6092,1,Repair,1
aircon,2022-11-22,45,270,servicing,6093,2,Repair,2
aircon,2022-11-30,0,210,servicing,6094,1,Repair,1
aircon,2022-11-13,15,300,filter,6095,3,Install,2
aircon,2022-11-16,0,180,servicing,6096,1,Repair,1
aircon,2022-11-02,15,240,servicing,6097,2,Repair,2
aircon,2022-11-29,30,360,leak,6098,4,Install,2
aircon,2022-11-05,0,360,servicing,6099,4,Install,2
aircon,2022-11-23,0,240,servicing,6100,2,Repair,2
aircon,2022-11-06,0,270,leak,6101,2,Repair,2
aircon,2022-11-06,15,210,servicing,6102,2,Repair,2
aircon,2022-11-09,45,240,leak,6103,3,Repair,2
aircon,2022-11-15,30,180,leak,6104,1,Repair,1
aircon,2022-11-10,30,210,leak,6105,1,Repair,1
aircon,2022-11-12,0,180,filter,6106,1,Repair,1
aircon,2022-11-24,0,270,leak,6107,2,Repair,2
aircon,2022-11-05,0,240,servicing,6108,3,Install,2
aircon,2022-11-09,0,240,filter,6109,2,Repair,2
aircon,2022-11-12,30,240,filter,6110,2,Repair,2
aircon,2022-11-22,60,360,servicing,6111,4,Repair,2
aircon,2022-11-08,0,210,servicing,6112,2,Install,2
aircon,2022-11-29,30,270,servicing,6113,3,Repair,2
aircon,2022-11-20,0,180,servicing,6114,1,Install,1
aircon,2022-11-20,0,360,servicing,6115,4,Install,2
aircon,2022-11-06,0,270,servicing,6116,3,Repair,2
aircon,2022-11-16,15,300,filter,6117,3,Install,2
aircon,2022-11-19,0,300,servicing,6118,3,Install,2
aircon,2022-11-11,0,360,servicing,6119,4,Repair,2
aircon,2022-11-18,15,240,servicing,6120,3,Repair,2
aircon,2022-11-21,0,180,leak,6121,2,Repair,2
aircon,2022-11-30,0,210,leak,6122,2,Repair,2
aircon,2022-11-24,15,180,servicing,6123,1,Repair,1
aircon,2022-11-04,0,210,servicing,6124,2,Repair,2
aircon,2022-12-13,15,240,leak,6125,2,Repair,2
aircon,2022-12-18,30,240,servicing,6126,2,Repair,2
aircon,2022-12-13,0,240,leak,6127,2,Repair,2
aircon,2022-12-18,15,180,servicing,6128,1,Install,1
aircon,2022-12-15,0,180,servicing,6129,2,Install,2
aircon,2022-12-01,45,180,leak,6130,2,Repair,2
aircon,2022-12-10,0,240,filter,6131,2,Repair,2
aircon,2022-12-03,15,240,servicing,6132,2,Repair,2
aircon,2022-12-24,0,210,leak,6133,2,Repair,2
aircon,2022-12-03,30,360,servicing,6134,3,Install,2
aircon,2022-12-09,0,180,leak,6135,1,Repair,1
aircon,2022-12-08,30,180,filter,6136,1,Install,1
aircon,2022-12-12,30,360,filter,6137,3,Repair,2
aircon,2022-12-09,0,180,servicing,6138,1,Repair,1
aircon,2022-12-06,0,240,servicing,6139,2,Repair,2
aircon,2022-12-13,15,210,filter,6140,2,Repair,2
aircon,2022-12-07,0,300,servicing,6141,3,Repair,2
aircon,2022-12-18,0,300,filter,6142,3,Repair,2
aircon,2022-12-19,0,210,servicing,6143,2,Repair,2
aircon,2022-12-13,0,300,servicing,6144,3,Install,2
aircon,2022-12-06,0,270,servicing,6145,2,Repair,2
aircon,2022-12-04,0,300,servicing,6146,4,Install,2
aircon,2022-12-22,0,180,leak,6147,2,Install,2
aircon,2022-12-07,0,210,leak,6148,2,Install,2
aircon,2022-12-20,0,180,filter,6149,1,Repair,1
aircon,2022-12-02,30,360,servicing,6150,4,Install,2
aircon,2022-12-02,0,240,leak,6151,2,Repair,2
aircon,2022-12-01,30,270,filter,6152,3,Repair,2
aircon,2022-12-01,0,180,servicing,6153,1,Repair,1
aircon,2022-12-28,0,240,leak,6154,2,Install,2
aircon,2022-12-28,0,270,servicing,6155,2,Install,2
aircon,2022-12-08,0,360,servicing,6156,4,Repair,2
aircon,2022-12-03,45,300,leak,6157,4,Install,2
aircon,2022-12-20,30,270,leak,6158,3,Install,2
aircon,2022-12-13,0,210,leak,6159,1,Repair,1
aircon,2022-12-01,0,360,servicing,6160,4,Repair,2
aircon,2022-12-02,0,180,filter,6161,1,Repair,1
aircon,2022-12-04,0,270,leak,6162,3,Repair,2
aircon,2022-12-21,0,180,leak,6163,1,Repair,1
aircon,2022-12-11,15,240,leak,6164,2,Repair,2
aircon,2022-12-19,0,180,servicing,6165,1,Install,1
aircon,2022-12-30,0,180,servicing,6166,1,Repair,1
aircon,2022-12-20,0,270,leak,6167,3,Repair,2
aircon,2022-12-20,0,270,leak,6168,3,Repair,2
aircon,2022-12-05,0,300,filter,6169,4,Install,2
aircon,2022-12-03,0,240,filter,6170,3,Repair,2
aircon,2022-12-30,0,270,servicing,6171,2,Repair,2
aircon,2022-12-30,0,210,leak,6172,2,Repair,2
aircon,2022-12-20,30,180,leak,6173,1,Install,1
aircon,2022-12-31,60,180,filter,6174,2,Repair,2
aircon,2022-12-05,0,180,servicing,6175,1,Repair,1
aircon,2022-12-11,0,210,filter,6176,2,Install,2
aircon,2022-12-01,0,300,servicing,6177,3,Install,2
aircon,2022-12-01,45,210,servicing,6178,2,Install,2
aircon,2022-12-14,45,300,servicing,6179,3,Install,2
aircon,2023-01-11,45,270,leak,6180,3,Repair,2
aircon,2023-01-06,0,300,filter,6181,3,Install,2
aircon,2023-01-16,0,240,filter,6182,2,Repair,2
aircon,2023-01-15,30,300,servicing,6183,3,Install,2
aircon,2023-01-16,0,180,leak,6184,1,Repair,1
aircon,2023-01-12,0,180,servicing,6185,1,Repair,1
aircon,2023-01-02,15,240,servicing,6186,2,Repair,2
aircon,2023-01-23,0,240,servicing,6187,2,Repair,2
aircon,2023-01-29,30,180,servicing,6188,1,Install,1
aircon,2023-01-14,0,210,filter,6189,2,Repair,2
aircon,2023-01-12,45,210,leak,6190,2,Repair,2
aircon,2023-01-03,0,270,filter,6191,3,Repair,2
aircon,2023-01-04,15,180,leak,6192,2,Install,2
aircon,2023-01-08,0,240,servicing,6193,3,Install,2
aircon,2023-01-28,0,270,filter,6194,3,Repair,2
aircon,2023-01-16,15,240,servicing,6195,2,Repair,2
aircon,2023-01-24,30,180,servicing,6196,2,Install,2
aircon,2023-01-22,15,240,servicing,6197,2,Repair,2
aircon,2023-01-25,0,300,servicing,6198,4,Install,2
aircon,2023-01-10,45,240,servicing,6199,2,Repair,2
aircon,2023-01-12,15,240,leak,6200,3,Repair,2
