id,date,category,duration,delay
6504,2023-02-27,aircon,450,90
6505,2023-02-24,aircon,420,0
6506,2023-02-02,aircon,540,60
6507,2023-02-19,aircon,420,90
6508,2023-02-05,aircon,450,0
6509,2023-02-28,aircon,450,0
6510,2023-02-18,aircon,540,30
6511,2023-02-23,aircon,450,120
6512,2023-02-17,aircon,480,90
6513,2023-02-01,aircon,420,0
6514,2023-02-09,aircon,540,60
6515,2023-02-07,aircon,450,90
6516,2023-02-17,aircon,420,90
6517,2023-02-15,aircon,420,60
6518,2023-02-26,aircon,420,60
6519,2023-03-06,aircon,420,90
6520,2023-03-29,aircon,540,90
6521,2023-03-09,aircon,480,120
6522,2023-03-31,aircon,450,30
6523,2023-03-11,aircon,480,30
6524,2023-03-30,aircon,540,90
6525,2023-03-21,aircon,420,90
6526,2023-03-15,aircon,420,60
6527,2023-03-25,aircon,420,0
6528,2023-03-12,aircon,480,90
6529,2023-03-31,aircon,450,60
6530,2023-03-15,aircon,450,90
6531,2023-03-28,aircon,540,120
6532,2023-03-01,aircon,420,90
6533,2023-03-29,aircon,420,90
6534,2023-03-06,aircon,450,90
6535,2023-03-26,aircon,540,90
6536,2023-03-20,aircon,480,0
6537,2023-03-05,aircon,480,120
6538,2023-03-22,aircon,420,120
6539,2023-03-02,aircon,450,120
6540,2023-03-12,aircon,450,90
6541,2023-03-17,aircon,480,120
6542,2023-03-13,aircon,420,60
6543,2023-03-23,aircon,420,60
6544,2023-03-20,aircon,540,60
6545,2023-03-06,aircon,450,0
6546,2023-03-23,aircon,450,0
6547,2023-03-19,aircon,540,30
6548,2023-03-27,aircon,450,60
6549,2023-03-11,aircon,480,90
6550,2023-03-17,aircon,450,90
6551,2023-03-07,aircon,540,90
6552,2023-03-27,aircon,480,90
6553,2023-03-21,aircon,420,60
6554,2023-03-21,aircon,450,90
6555,2023-03-20,aircon,450,60
6556,2023-03-05,aircon,450,120
6557,2023-04-18,aircon,540,0
6558,2023-04-14,aircon,420,30
6559,2023-04-20,aircon,450,30
6560,2023-04-20,aircon,450,30
6561,2023-04-05,aircon,540,0
6562,2023-04-07,aircon,450,60
6563,2023-04-11,aircon,450,90
6564,2023-04-24,aircon,420,30
6565,2023-04-03,aircon,480,90
6566,2023-04-10,aircon,480,0
6567,2023-04-05,aircon,450,0
6568,2023-04-22,aircon,450,120
6569,2023-04-09,aircon,480,60
6570,2023-04-19,aircon,450,0
6571,2023-04-12,aircon,480,120
6572,2023-04-26,aircon,420,120
6573,2023-04-24,aircon,420,120
6574,2023-04-10,aircon,480,0
6575,2023-04-15,aircon,540,30
6576,2023-04-06,aircon,450,90
6577,2023-04-16,aircon,420,30
6578,2023-04-01,aircon,450,0
6579,2023-04-30,aircon,420,90
6580,2023-04-16,aircon,450,60
6581,2023-04-26,aircon,540,60
6582,2023-04-13,aircon,420,90
6583,2023-04-28,aircon,450,30
6584,2023-04-28,aircon,450,0
6585,2023-04-28,aircon,480,120
6586,2023-04-18,aircon,480,120
6587,2023-04-13,aircon,480,30
6588,2023-04-08,aircon,480,90
6589,2023-04-19,aircon,540,30
6590,2023-04-10,aircon,540,90
6591,2023-04-28,aircon,450,120
6592,2023-04-10,aircon,420,0
6593,2023-04-05,aircon,540,120
6594,2023-04-16,aircon,420,0
6595,2023-04-11,aircon,480,90
6596,2023-04-07,aircon,420,60
6597,2023-04-18,aircon,480,0
6598,2023-04-06,aircon,540,120
6599,2023-04-09,aircon,480,30
6600,2023-04-11,aircon,450,0
6601,2023-04-14,aircon,420,90
6602,2023-04-18,aircon,420,90
6603,2023-04-17,aircon,480,30
6604,2023-04-15,aircon,540,30
6605,2023-04-23,aircon,450,0
6606,2023-04-06,aircon,540,60
6607,2023-04-07,aircon,420,30
6608,2023-04-27,aircon,480,90
6609,2023-04-20,aircon,420,120
6610,2023-05-15,aircon,420,30
6611,2023-05-24,aircon,480,90
6612,2023-05-21,aircon,540,120
6613,2023-05-31,aircon,540,90
6614,2023-05-16,aircon,480,90
6615,2023-05-26,aircon,540,30
6616,2023-05-18,aircon,450,30
6617,2023-05-16,aircon,450,30
6618,2023-05-20,aircon,450,30
6619,2023-05-30,aircon,420,90
6620,2023-05-08,aircon,480,90
6621,2023-05-15,aircon,480,60
6622,2023-05-28,aircon,420,30
6623,2023-05-08,aircon,540,90
6624,2023-05-16,aircon,540,60
6625,2023-05-31,aircon,540,60
6626,2023-05-10,aircon,540,30
6627,2023-05-09,aircon,450,0
6628,2023-05-23,aircon,450,60
6629,2023-05-16,aircon,540,0
6630,2023-05-11,aircon,540,60
6631,2023-05-22,aircon,420,60
6632,2023-05-31,aircon,420,90
6633,2023-05-23,aircon,420,90
6634,2023-05-29,aircon,480,0
6635,2023-05-25,aircon,480,60
6636,2023-05-31,aircon,540,30
6637,2023-05-25,aircon,450,90
6638,2023-05-08,aircon,450,120
6639,2023-05-13,aircon,480,90
6640,2023-05-03,aircon,420,30
6641,2023-05-23,aircon,480,120
6642,2023-05-05,aircon,420,30
6643,2023-05-03,aircon,480,60
6644,2023-05-23,aircon,420,30
6645,2023-05-09,aircon,420,0
6646,2023-05-21,aircon,450,120
6647,2023-05-25,aircon,450,30
6648,2023-05-01,aircon,540,30
6649,2023-05-10,aircon,450,30
6650,2023-05-11,aircon,450,90
6651,2023-05-18,aircon,450,90
6652,2023-05-23,aircon,420,120
6653,2023-05-28,aircon,420,60
6654,2023-05-26,aircon,480,60
6655,2023-05-04,aircon,450,60
6656,2023-05-25,aircon,540,30
6657,2023-05-18,aircon,540,0
6658,2023-05-19,aircon,420,90
6659,2023-05-30,aircon,450,60
6660,2023-05-21,aircon,480,90
6661,2023-05-05,aircon,450,0
6662,2023-05-11,aircon,480,60
6663,2023-06-08,aircon,420,120
6664,2023-06-17,aircon,420,120
6665,2023-06-27,aircon,450,0
6666,2023-06-13,aircon,420,30
6667,2023-06-24,aircon,540,120
6668,2023-06-04,aircon,450,0
6669,2023-06-07,aircon,540,90
6670,2023-06-23,aircon,420,90
6671,2023-06-10,aircon,480,60
6672,2023-06-12,aircon,540,120
6673,2023-06-13,aircon,420,120
6674,2023-06-23,aircon,450,30
6675,2023-06-26,aircon,540,120
6676,2023-06-04,aircon,540,120
6677,2023-06-27,aircon,450,30
6678,2023-06-18,aircon,480,120
6679,2023-06-20,aircon,540,0
6680,2023-06-21,aircon,540,30
6681,2023-06-23,aircon,480,0
6682,2023-06-14,aircon,450,60
6683,2023-06-25,aircon,480,30
6684,2023-06-06,aircon,480,90
6685,2023-06-27,aircon,480,30
6686,2023-06-19,aircon,480,0
6687,2023-06-12,aircon,450,60
6688,2023-06-04,aircon,540,90
6689,2023-06-19,aircon,420,30
6690,2023-06-22,aircon,420,60
6691,2023-06-03,aircon,420,60
6692,2023-06-26,aircon,420,90
6693,2023-06-23,aircon,540,30
6694,2023-06-15,aircon,450,30
6695,2023-06-30,aircon,450,120
6696,2023-06-09,aircon,540,60
6697,2023-07-20,aircon,540,30
6698,2023-07-25,aircon,450,30
6699,2023-07-01,aircon,480,90
6700,2023-07-23,aircon,540,30
6701,2023-07-03,aircon,540,120
6702,2023-07-12,aircon,450,0
6703,2023-07-13,aircon,480,0
6704,2023-07-24,aircon,540,90
6705,2023-07-29,aircon,480,120
6706,2023-07-24,aircon,540,30
6707,2023-07-12,aircon,420,90
6708,2023-08-06,aircon,420,0
6709,2023-08-13,aircon,420,0
6710,2023-08-01,aircon,540,60
6711,2023-08-06,aircon,420,60
6712,2023-08-01,aircon,480,90
6713,2023-08-24,aircon,450,120
6714,2023-08-12,aircon,480,90
6715,2023-08-25,aircon,420,90
6716,2023-08-30,aircon,450,0
6717,2023-08-10,aircon,450,30
6718,2023-08-26,aircon,540,0
6719,2023-08-02,aircon,420,30
6720,2023-08-27,aircon,480,120
6721,2023-08-07,aircon,540,0
6722,2023-08-17,aircon,540,60
6723,2023-08-14,aircon,480,90
6724,2023-08-06,aircon,420,30
6725,2023-08-25,aircon,540,0
6726,2023-08-07,aircon,420,90
6727,2023-08-19,aircon,540,120
6728,2023-08-05,aircon,480,60
6729,2023-08-27,aircon,540,120
6730,2023-08-08,aircon,540,90
6731,2023-08-11,aircon,450,0
6732,2023-09-25,aircon,540,0
6733,2023-09-24,aircon,540,30
6734,2023-09-07,aircon,420,60
6735,2023-09-05,aircon,480,60
6736,2023-09-27,aircon,480,30
6737,2023-09-11,aircon,540,60
6738,2023-09-25,aircon,420,0
6739,2023-09-15,aircon,420,30
6740,2023-09-09,aircon,450,30
6741,2023-09-08,aircon,420,0
6742,2023-09-15,aircon,540,90
6743,2023-09-23,aircon,480,60
6744,2023-09-01,aircon,450,0
6745,2023-09-04,aircon,540,60
6746,2023-09-28,aircon,420,120
6747,2023-09-07,aircon,450,90
6748,2023-09-28,aircon,480,120
6749,2023-09-23,aircon,420,30
6750,2023-09-03,aircon,450,120
6751,2023-09-04,aircon,540,90
6752,2023-09-01,aircon,540,0
6753,2023-09-29,aircon,420,30
6754,2023-09-02,aircon,450,30
6755,2023-09-01,aircon,480,90
6756,2023-09-17,aircon,480,60
6757,2023-09-03,aircon,420,30
6758,2023-09-16,aircon,480,0
6759,2023-09-25,aircon,420,90
6760,2023-09-04,aircon,480,60
6761,2023-09-05,aircon,450,90
6762,2023-09-24,aircon,540,60
6763,2023-09-02,aircon,480,60
6764,2023-09-01,aircon,450,90
6765,2023-09-20,aircon,420,30
6766,2023-09-05,aircon,420,90
6767,2023-09-19,aircon,420,60
6768,2023-09-03,aircon,480,120
6769,2023-09-29,aircon,480,90
6770,2023-09-10,aircon,480,0
6771,2023-09-23,aircon,480,0
6772,2023-09-05,aircon,480,90
6773,2023-09-16,aircon,450,30
6774,2023-09-26,aircon,480,120
6775,2023-09-05,aircon,540,0
6776,2023-09-09,aircon,480,0
6777,2023-09-27,aircon,420,120
6778,2023-09-05,aircon,420,30
6779,2023-09-22,aircon,450,30
6780,2023-09-16,aircon,450,90
6781,2023-09-09,aircon,540,60
6782,2023-09-05,aircon,480,120
6783,2023-09-25,aircon,420,0
6784,2023-09-08,aircon,450,90
6785,2023-09-01,aircon,480,30
6786,2023-09-10,aircon,480,90
6787,2023-09-23,aircon,420,30
6788,2023-09-05,aircon,480,0
6789,2023-09-21,aircon,480,0
6790,2023-09-29,aircon,420,120
6791,2023-10-24,aircon,420,0
6792,2023-10-11,aircon,540,90
6793,2023-10-01,aircon,480,120
6794,2023-10-21,aircon,420,120
6795,2023-10-09,aircon,540,30
6796,2023-10-31,aircon,420,120
6797,2023-10-16,aircon,450,120
6798,2023-10-18,aircon,420,90
6799,2023-10-26,aircon,540,90
6800,2023-10-16,aircon,420,90
6801,2023-10-24,aircon,450,0
6802,2023-10-20,aircon,540,0
6803,2023-10-06,aircon,450,0
6804,2023-10-28,aircon,480,90
6805,2023-10-13,aircon,480,0
6806,2023-10-26,aircon,480,60
6807,2023-10-03,aircon,450,60
6808,2023-10-18,aircon,450,30
6809,2023-10-01,aircon,420,60
6810,2023-10-06,aircon,480,90
6811,2023-10-21,aircon,450,60
6812,2023-10-30,aircon,420,30
6813,2023-10-05,aircon,420,90
6814,2023-10-11,aircon,540,60
6815,2023-10-05,aircon,450,0
6816,2023-10-15,aircon,420,30
6817,2023-10-11,aircon,450,30
6818,2023-10-11,aircon,540,90
6819,2023-10-06,aircon,480,30
6820,2023-10-31,aircon,450,0
6821,2023-10-23,aircon,480,60
6822,2023-10-06,aircon,420,0
6823,2023-10-27,aircon,480,0
6824,2023-10-09,aircon,480,120
6825,2023-10-04,aircon,420,60
6826,2023-10-21,aircon,420,90
6827,2023-10-26,aircon,450,60
6828,2023-10-20,aircon,480,30
6829,2023-10-16,aircon,540,0
6830,2023-10-14,aircon,540,30
6831,2023-10-30,aircon,420,120
6832,2023-10-17,aircon,540,120
6833,2023-10-21,aircon,450,60
6834,2023-10-01,aircon,480,120
6835,2023-10-09,aircon,540,30
6836,2023-10-20,aircon,420,60
6837,2023-10-09,aircon,420,0
6838,2023-10-16,aircon,420,120
6839,2023-10-18,aircon,450,30
6840,2023-10-30,aircon,450,120
6841,2023-10-18,aircon,450,30
6842,2023-10-04,aircon,450,30
6843,2023-10-01,aircon,540,120
6844,2023-10-14,aircon,480,30
6845,2023-10-24,aircon,540,90
6846,2023-10-03,aircon,420,0
6847,2023-10-26,aircon,450,90
6848,2023-10-28,aircon,450,0
6849,2023-10-08,aircon,540,0
6850,2023-10-07,aircon,480,0
6851,2023-10-04,aircon,480,90
6852,2023-10-15,aircon,480,120
6853,2023-10-17,aircon,450,120
6854,2023-10-23,aircon,480,60
6855,2023-10-27,aircon,540,0
6856,2023-10-27,aircon,480,120
6857,2023-10-04,aircon,540,120
6858,2023-10-17,aircon,420,30
6859,2023-10-29,aircon,480,30
6860,2023-10-04,aircon,480,30
6861,2023-10-07,aircon,450,60
6862,2023-10-26,aircon,540,60
6863,2023-10-07,aircon,480,0
6864,2023-10-15,aircon,420,90
6865,2023-10-15,aircon,450,90
6866,2023-10-28,aircon,540,30
6867,2023-10-01,aircon,450,60
6868,2023-10-15,aircon,450,90
6869,2023-11-04,aircon,540,30
6870,2023-11-04,aircon,450,120
6871,2023-11-29,aircon,480,120
6872,2023-11-06,aircon,450,30
6873,2023-11-17,aircon,480,0
6874,2023-11-26,aircon,450,90
6875,2023-11-17,aircon,540,60
6876,2023-11-28,aircon,420,30
6877,2023-11-24,aircon,450,90
6878,2023-11-21,aircon,450,90
6879,2023-11-08,aircon,450,60
6880,2023-11-24,aircon,450,120
6881,2023-11-25,aircon,450,60
6882,2023-11-14,aircon,480,120
6883,2023-11-07,aircon,480,0
6884,2023-11-27,aircon,450,30
6885,2023-11-13,aircon,540,0
6886,2023-11-11,aircon,450,30
6887,2023-11-08,aircon,540,120
6888,2023-11-30,aircon,480,90
6889,2023-11-25,aircon,420,90
6890,2023-11-05,aircon,420,30
6891,2023-11-25,aircon,540,60
6892,2023-11-20,aircon,420,60
6893,2023-11-13,aircon,450,120
6894,2023-11-13,aircon,540,60
6895,2023-11-25,aircon,420,90
6896,2023-11-08,aircon,450,120
6897,2023-11-08,aircon,480,30
6898,2023-11-08,aircon,480,60
6899,2023-11-02,aircon,450,30
6900,2023-11-05,aircon,480,90
6901,2023-11-10,aircon,540,120
6902,2023-11-11,aircon,480,30
6903,2023-11-05,aircon,450,30
6904,2023-11-09,aircon,540,60
6905,2023-11-18,aircon,480,90
6906,2023-11-02,aircon,540,90
6907,2023-11-03,aircon,450,90
6908,2023-11-11,aircon,540,60
6909,2023-11-25,aircon,480,30
6910,2023-11-14,aircon,540,120
6911,2023-11-19,aircon,450,0
6912,2023-11-06,aircon,540,90
6913,2023-11-28,aircon,450,30
6914,2023-11-02,aircon,420,30
6915,2023-11-27,aircon,420,60
6916,2023-11-07,aircon,540,90
6917,2023-11-16,aircon,480,60
6918,2023-11-07,aircon,480,60
6919,2023-11-04,aircon,420,0
6920,2023-11-19,aircon,540,0
6921,2023-11-18,aircon,480,90
6922,2023-11-25,aircon,540,90
6923,2023-11-01,aircon,420,60
6924,2023-11-15,aircon,420,0
6925,2023-11-08,aircon,420,120
6926,2023-12-10,aircon,540,120
6927,2023-12-05,aircon,450,120
6928,2023-12-06,aircon,450,0
6929,2023-12-10,aircon,480,0
6930,2023-12-09,aircon,450,60
6931,2023-12-07,aircon,480,120
6932,2023-12-21,aircon,450,120
6933,2023-12-04,aircon,540,0
6934,2023-12-28,aircon,420,90
6935,2023-12-25,aircon,480,90
6936,2023-12-01,aircon,450,90
6937,2023-12-24,aircon,450,120
6938,2023-12-01,aircon,420,0
6939,2023-12-31,aircon,420,0
6940,2023-12-25,aircon,480,60
6941,2023-12-20,aircon,420,30
6942,2023-12-02,aircon,420,60
6943,2023-12-03,aircon,540,90
6944,2023-12-06,aircon,540,30
6945,2023-12-02,aircon,420,60
6946,2023-12-12,aircon,420,90
6947,2023-12-31,aircon,540,60
6948,2023-12-05,aircon,450,60
6949,2023-12-14,aircon,540,120
6950,2023-12-18,aircon,420,120
6951,2023-12-07,aircon,480,30
6952,2023-12-18,aircon,480,60
6953,2023-12-07,aircon,420,60
6954,2023-12-31,aircon,450,30
6955,2023-12-23,aircon,420,60
6956,2023-12-12,aircon,480,60
6957,2023-12-07,aircon,420,90
6958,2023-12-03,aircon,450,120
6959,2023-12-29,aircon,540,30
6960,2023-12-01,aircon,450,60
6961,2023-12-18,aircon,420,60
6962,2023-12-18,aircon,450,0
6963,2023-12-16,aircon,450,0
6964,2023-12-29,aircon,480,30
6965,2023-12-26,aircon,480,0
6966,2023-12-01,aircon,420,120
6967,2023-12-05,aircon,450,30
6968,2023-12-29,aircon,540,60
6969,2023-12-04,aircon,540,90
6970,2023-12-31,aircon,450,0
6971,2023-12-12,aircon,480,0
6972,2023-12-23,aircon,480,30
6973,2023-12-01,aircon,420,30
6974,2023-12-06,aircon,480,120
6975,2023-12-17,aircon,420,0
6976,2023-12-06,aircon,540,120
6977,2023-12-22,aircon,420,30
6978,2023-12-02,aircon,420,30
6979,2023-12-18,aircon,540,60
6980,2023-12-03,aircon,450,0
6981,2023-12-12,aircon,540,0
6982,2023-12-02,aircon,480,120
6983,2023-12-05,aircon,420,120
6984,2023-12-19,aircon,540,0
6985,2023-12-26,aircon,540,30
6986,2023-12-20,aircon,420,90
6987,2023-12-19,aircon,480,60
6988,2023-12-18,aircon,450,60
6989,2023-12-15,aircon,420,90
6990,2023-12-21,aircon,420,60
6991,2023-12-26,aircon,450,120
6992,2023-12-27,aircon,450,90
6993,2023-12-04,aircon,540,60
6994,2023-12-14,aircon,420,120
6995,2023-12-15,aircon,450,120
6996,2023-12-08,aircon,480,90
6997,2023-12-10,aircon,480,30
6998,2023-12-01,aircon,480,0
6999,2023-12-11,aircon,540,60
7000,2023-12-28,aircon,420,120
7001,2023-12-17,aircon,420,60
7002,2023-12-18,aircon,450,120
7003,2023-12-27,aircon,420,0
7004,2024-01-22,aircon,540,60
7005,2024-01-08,aircon,480,90
7006,2024-01-08,aircon,480,120
7007,2024-01-13,aircon,480,120
7008,2024-01-20,aircon,420,90
7009,2024-01-04,aircon,480,0
7010,2024-01-29,aircon,480,120
7011,2024-01-28,aircon,420,120
7012,2024-01-01,aircon,540,120
7013,2024-01-05,aircon,420,90
7014,2024-01-17,aircon,420,30
7015,2024-01-12,aircon,540,60
7016,2024-01-20,aircon,480,90
7017,2024-01-18,aircon,450,30
7018,2024-01-28,aircon,450,90
7019,2024-01-07,aircon,540,0
7020,2024-01-21,aircon,480,30
7021,2024-01-16,aircon,450,60
7022,2024-01-18,aircon,450,60
7023,2024-01-18,aircon,480,120
7024,2024-01-17,aircon,420,60
7025,2024-01-24,aircon,540,120
7026,2024-01-07,aircon,540,0
7027,2024-01-19,aircon,450,30
7028,2024-01-11,aircon,420,60
7029,2024-01-27,aircon,480,0
7030,2024-01-19,aircon,420,30
7031,2024-02-21,aircon,420,90
7032,2024-02-13,aircon,450,0
7033,2024-02-03,aircon,450,90
7034,2024-02-03,aircon,420,0
7035,2024-02-17,aircon,540,30
7036,2024-02-19,aircon,480,0
7037,2024-02-18,aircon,480,0
7038,2024-02-12,aircon,420,60
7039,2024-02-25,aircon,450,30
7040,2024-02-29,aircon,420,30
7041,2024-02-22,aircon,420,90
7042,2024-02-09,aircon,540,120
7043,2024-02-03,aircon,540,120
7044,2024-02-27,aircon,420,120
7045,2024-02-16,aircon,540,0
7046,2024-02-21,aircon,540,90
7047,2024-02-01,aircon,420,0
7048,2024-02-28,aircon,480,30
7049,2024-02-23,aircon,450,90
7050,2024-02-14,aircon,480,30
7051,2024-02-06,aircon,540,120
7052,2024-02-03,aircon,450,60
7053,2024-02-29,aircon,450,0
7054,2024-02-05,aircon,480,60
7055,2024-02-17,aircon,480,0
7056,2024-02-08,aircon,420,60
7057,2024-02-04,aircon,450,30
7058,2024-02-05,aircon,480,30
7059,2024-02-27,aircon,540,30
7060,2024-02-01,aircon,420,120
7061,2024-02-03,aircon,420,90
7062,2024-02-05,aircon,480,0
7063,2024-02-13,aircon,540,120
7064,2024-02-28,aircon,450,30
7065,2024-02-22,aircon,540,120
7066,2024-02-29,aircon,450,120
7067,2024-02-10,aircon,420,0
7068,2024-02-08,aircon,450,90
7069,2024-02-18,aircon,450,0
7070,2024-02-14,aircon,540,0
7071,2024-02-11,aircon,540,120
7072,2024-02-01,aircon,420,30
7073,2024-02-10,aircon,480,90
7074,2024-02-10,aircon,420,120
7075,2024-02-24,aircon,450,60
7076,2024-02-04,aircon,540,0
7077,2024-02-11,aircon,480,0
7078,2024-02-17,aircon,420,90
7079,2024-02-13,aircon,420,30
7080,2024-02-03,aircon,420,30
7081,2024-02-13,aircon,480,60
7082,2024-02-14,aircon,420,90
7083,2024-02-11,aircon,420,30
7084,2024-02-29,aircon,540,120
7085,2024-02-13,aircon,450,60
7086,2024-02-16,aircon,450,90
7087,2024-02-03,aircon,450,120
7088,2024-02-01,aircon,480,90
7089,2024-02-21,aircon,480,90
7090,2024-02-07,aircon,420,30
7091,2024-02-12,aircon,540,60
7092,2024-02-07,aircon,450,60
7093,2024-02-12,aircon,480,120
7094,2024-02-26,aircon,420,120
7095,2024-02-08,aircon,480,120
7096,2024-02-06,aircon,450,0
7097,2024-02-12,aircon,480,0
7098,2024-02-04,aircon,540,90
7099,2024-02-14,aircon,420,60
7100,2024-02-19,aircon,450,0
7101,2024-02-24,aircon,420,120
7102,2024-02-13,aircon,540,0
7103,2024-02-03,aircon,540,60
7104,2024-02-15,aircon,540,0
7105,2024-02-23,aircon,420,30
7106,2024-02-13,aircon,480,0
7107,2024-02-17,aircon,450,120
7108,2024-02-15,aircon,540,90
7109,2024-02-29,aircon,540,60
7110,2024-02-29,aircon,420,120
7111,2024-02-09,aircon,540,120
7112,2024-02-25,aircon,480,90
7113,2024-02-21,aircon,540,90
7114,2024-02-26,aircon,540,120
7115,2024-02-11,aircon,480,60
7116,2024-02-21,aircon,480,90
7117,2024-02-25,aircon,480,0
7118,2024-02-08,aircon,480,0
7119,2024-02-19,aircon,450,0
7120,2024-02-22,aircon,420,60
7121,2024-02-10,aircon,450,30
7122,2024-02-27,aircon,420,60
7123,2024-02-02,aircon,450,90
7124,2024-02-24,aircon,540,30
7125,2024-02-24,aircon,420,30
7126,2024-02-16,aircon,540,60
7127,2024-02-04,aircon,450,90
7128,2024-02-10,aircon,450,60
7129,2024-02-05,aircon,540,90
7130,2024-02-20,aircon,450,30
7131,2024-02-16,aircon,450,30
7132,2024-02-07,aircon,450,90
7133,2024-02-07,aircon,450,120
7134,2024-02-23,aircon,420,60
7135,2024-02-22,aircon,480,90
7136,2024-02-22,aircon,540,30
7137,2024-02-18,aircon,420,90
7138,2024-02-27,aircon,420,120
7139,2024-02-25,aircon,420,60
7140,2024-03-31,aircon,420,90
7141,2024-03-28,aircon,480,0
7142,2024-03-24,aircon,480,30
7143,2024-03-31,aircon,420,0
7144,2024-03-31,aircon,420,60
7145,2024-03-23,aircon,480,60
7146,2024-03-10,aircon,450,0
7147,2024-03-08,aircon,450,30
7148,2024-03-17,aircon,540,30
7149,2024-03-22,aircon,450,120
7150,2024-03-08,aircon,540,120
7151,2024-03-18,aircon,420,0
7152,2024-03-10,aircon,420,30
7153,2024-03-21,aircon,450,30
7154,2024-03-06,aircon,540,120
7155,2024-03-03,aircon,540,60
7156,2024-03-03,aircon,450,90
7157,2024-03-14,aircon,450,60
7158,2024-03-26,aircon,450,90
7159,2024-03-24,aircon,480,60
7160,2024-03-11,aircon,420,30
7161,2024-03-11,aircon,450,90
7162,2024-03-16,aircon,420,30
7163,2024-03-01,aircon,540,120
7164,2024-03-21,aircon,480,90
7165,2024-03-13,aircon,540,30
7166,2024-03-25,aircon,450,0
7167,2024-03-21,aircon,450,30
7168,2024-03-19,aircon,450,0
7169,2024-03-03,aircon,480,120
7170,2024-03-11,aircon,540,90
7171,2024-03-17,aircon,480,0
7172,2024-03-19,aircon,450,30
7173,2024-03-15,aircon,420,30
7174,2024-03-09,aircon,480,0
7175,2024-03-06,aircon,420,30
7176,2024-03-16,aircon,480,0
7177,2024-03-01,aircon,480,0
7178,2024-03-13,aircon,420,60
7179,2024-03-16,aircon,420,90
7180,2024-03-01,aircon,480,60
7181,2024-03-04,aircon,480,120
7182,2024-03-29,aircon,420,0
7183,2024-03-15,aircon,480,60
7184,2024-03-11,aircon,480,30
7185,2024-03-14,aircon,420,0
7186,2024-03-08,aircon,480,0
7187,2024-03-11,aircon,540,90
7188,2024-03-29,aircon,450,30
7189,2024-03-13,aircon,450,0
7190,2024-03-13,aircon,450,90
7191,2024-03-11,aircon,450,30
7192,2024-03-09,aircon,540,30
7193,2024-03-28,aircon,450,0
7194,2024-03-16,aircon,450,60
7195,2024-03-27,aircon,450,120
7196,2024-03-19,aircon,540,120
7197,2024-03-20,aircon,540,90
7198,2024-03-22,aircon,450,60
7199,2024-03-29,aircon,420,0
7200,2024-03-21,aircon,540,90
7201,2024-03-02,aircon,420,120
7202,2024-03-25,aircon,420,120
7203,2024-03-04,aircon,480,0
7204,2024-03-21,aircon,480,0
7205,2024-03-09,aircon,420,60
7206,2024-03-20,aircon,540,90
7207,2024-03-08,aircon,480,30
7208,2024-03-06,aircon,420,60
7209,2024-03-29,aircon,480,120
7210,2024-03-06,aircon,450,120
7211,2024-03-07,aircon,480,60
7212,2024-03-21,aircon,480,30
7213,2024-03-28,aircon,450,120
7214,2024-03-22,aircon,450,30
7215,2024-03-03,aircon,540,0
7216,2024-03-19,aircon,420,120
7217,2024-03-01,aircon,450,0
