Id,Date,Payment Method,Payment Duration
6557,2024-06-21,PayNow,5
6558,2024-06-07,PayNow,5
6559,2024-06-10,Cash,0
6560,2024-06-03,PayNow,5
6561,2024-06-15,PayNow,7
6562,2024-06-11,PayNow,3
6563,2024-06-29,PayNow,3
6564,2024-06-19,PayNow,7
6565,2024-06-03,PayNow,3
6566,2024-06-23,Bank Transfer,5
6567,2024-06-13,Cash,0
6568,2024-06-12,PayNow,3
6569,2024-06-08,Cash,0
6570,2024-06-08,PayNow,5
6571,2024-07-11,Cash,0
6572,2024-07-06,Cash,0
6573,2024-07-30,PayNow,7
6574,2024-07-31,PayNow,3
6575,2024-07-05,PayNow,3
6576,2024-07-18,PayNow,7
6577,2024-07-15,Bank Transfer,3
6578,2024-07-24,PayNow,3
6579,2024-07-28,Cash,0
6580,2024-07-09,Bank Transfer,7
6581,2024-07-10,PayNow,3
6582,2024-07-20,PayNow,3
6583,2024-07-26,PayNow,3
6584,2024-07-03,Cash,0
6585,2024-07-27,Cash,0
6586,2024-07-04,PayNow,3
6587,2024-07-23,Bank Transfer,7
6588,2024-07-09,PayNow,3
6589,2024-07-22,Cash,0
6590,2024-07-04,PayNow,3
6591,2024-07-21,PayNow,5
6592,2024-07-04,PayNow,3
6593,2024-07-12,PayNow,7
6594,2024-07-10,Bank Transfer,3
6595,2024-07-14,Cash,0
6596,2024-07-28,PayNow,3
6597,2024-07-29,Bank Transfer,5
6598,2024-07-06,PayNow,5
6599,2024-07-29,PayNow,3
6600,2024-07-31,PayNow,3
6601,2024-07-12,PayNow,3
6602,2024-07-01,Bank Transfer,3
6603,2024-07-01,Cash,0
6604,2024-07-14,PayNow,5
6605,2024-07-22,PayNow,5
6606,2024-07-04,Bank Transfer,5
6607,2024-07-18,PayNow,3
6608,2024-07-29,PayNow,3
6609,2024-07-21,Bank Transfer,5
6610,2024-07-27,PayNow,10
6611,2024-07-14,Cash,0
6612,2024-07-20,Cash,0
6613,2024-07-26,PayNow,3
6614,2024-07-19,PayNow,7
6615,2024-07-23,Bank Transfer,5
6616,2024-07-12,Bank Transfer,5
6617,2024-07-07,PayNow,3
6618,2024-07-18,PayNow,3
6619,2024-07-23,Cash,0
6620,2024-07-18,PayNow,5
6621,2024-07-12,PayNow,5
6622,2024-07-24,Cash,0
6623,2024-07-27,Bank Transfer,3
6624,2024-07-07,Cash,0
6625,2024-07-19,PayNow,5
6626,2024-07-20,Bank Transfer,7
6627,2024-07-18,PayNow,3
6628,2024-07-07,Bank Transfer,3
6629,2024-07-19,PayNow,3
6630,2024-07-24,PayNow,7
6631,2024-07-01,PayNow,5
6632,2024-07-29,Bank Transfer,3
6633,2024-07-15,Bank Transfer,3
6634,2024-07-09,PayNow,3
6635,2024-07-29,PayNow,10
6636,2024-07-29,Cash,0
6637,2024-07-04,Cash,0
6638,2024-07-22,Bank Transfer,3
6639,2024-07-23,Bank Transfer,3
6640,2024-07-16,Bank Transfer,3
6641,2024-07-02,Cash,0
6642,2024-07-14,PayNow,3
6643,2024-07-26,PayNow,5
6644,2024-07-19,PayNow,3
6645,2024-07-19,PayNow,3
6646,2024-07-31,PayNow,5
6647,2024-07-09,Cash,0
6648,2024-07-10,PayNow,5
6649,2024-07-30,Bank Transfer,5
6650,2024-07-08,PayNow,3
6651,2024-07-22,Cash,0
6652,2024-07-17,Bank Transfer,3
6653,2024-07-02,Cash,0
6654,2024-07-10,Cash,0
6655,2024-07-21,PayNow,3
6656,2024-07-27,PayNow,7
6657,2024-07-09,Cash,0
6658,2024-07-05,Cash,0
6659,2024-07-27,PayNow,3
6660,2024-07-23,Cash,0
6661,2024-07-19,PayNow,3
6662,2024-07-17,Bank Transfer,3
6663,2024-07-13,PayNow,5
6664,2024-07-03,Bank Transfer,10
6665,2024-07-21,Bank Transfer,5
6666,2024-07-14,PayNow,3
6667,2024-07-31,PayNow,3
6668,2024-07-25,PayNow,3
6669,2024-07-10,Cash,0
6670,2024-07-30,PayNow,3
6671,2024-07-05,PayNow,3
6672,2024-07-04,PayNow,3
6673,2024-07-19,PayNow,3
6674,2024-07-09,PayNow,7
6675,2024-07-13,PayNow,7
6676,2024-07-07,Cash,0
6677,2024-07-28,Bank Transfer,5
6678,2024-07-06,Cash,0
6679,2024-07-25,Cash,0
6680,2024-07-09,Bank Transfer,3
6681,2024-07-03,Bank Transfer,5
6682,2024-07-16,PayNow,3
6683,2024-07-29,Bank Transfer,3
6684,2024-07-24,Bank Transfer,3
6685,2024-07-09,Bank Transfer,3
6686,2024-07-16,Cash,0
6687,2024-07-21,Bank Transfer,5
6688,2024-07-02,PayNow,3
6689,2024-07-06,Cash,0
6690,2024-07-25,Cash,0
6691,2024-07-11,PayNow,7
6692,2024-07-16,Bank Transfer,3
6693,2024-07-05,Cash,0
6694,2024-07-29,PayNow,5
6695,2024-07-20,Bank Transfer,3
6696,2024-07-01,PayNow,3
6697,2024-07-24,PayNow,3
6698,2024-07-03,PayNow,3
6699,2024-07-27,Bank Transfer,5
6700,2024-07-18,PayNow,5
6701,2024-07-25,PayNow,3
6702,2024-07-12,PayNow,5
6703,2024-07-18,PayNow,3
6704,2024-07-08,PayNow,3
6705,2024-07-02,PayNow,3
6706,2024-07-18,Bank Transfer,3
6707,2024-07-01,PayNow,3
6708,2024-07-03,Bank Transfer,5
6709,2024-07-28,Bank Transfer,5
6710,2024-07-31,PayNow,3
6711,2024-07-14,PayNow,3
6712,2024-07-17,PayNow,3
6713,2024-07-18,Bank Transfer,5
6714,2024-07-26,PayNow,5
6715,2024-07-24,Cash,0
6716,2024-07-02,Cash,0
6717,2024-07-15,Cash,0
6718,2024-07-30,Cash,0
6719,2024-07-28,Cash,0
6720,2024-07-26,PayNow,5
6721,2024-07-17,Cash,0
6722,2024-07-07,PayNow,7
6723,2024-07-08,Bank Transfer,5
6724,2024-07-20,PayNow,3
6725,2024-07-16,PayNow,5
6726,2024-07-11,PayNow,3
6727,2024-07-03,PayNow,3
6728,2024-07-24,PayNow,5
6729,2024-07-01,PayNow,3
6730,2024-07-20,Bank Transfer,3
6731,2024-07-06,PayNow,3
6732,2024-07-19,Cash,0
6733,2024-07-20,Cash,0
6734,2024-07-13,Cash,0
6735,2024-07-16,Bank Transfer,3
6736,2024-07-12,PayNow,5
6737,2024-07-26,PayNow,3
6738,2024-07-25,Cash,0
6739,2024-07-09,PayNow,3
6740,2024-07-02,Bank Transfer,7
6741,2024-07-22,Cash,0
6742,2024-07-31,PayNow,3
6743,2024-07-24,PayNow,3
6744,2024-07-24,Bank Transfer,3
6745,2024-07-15,PayNow,3
6746,2024-07-19,PayNow,5
6747,2024-07-22,PayNow,3
6748,2024-07-15,Cash,0
6749,2024-07-21,Bank Transfer,3
6750,2024-07-29,Cash,0
6751,2024-07-13,PayNow,5
6752,2024-07-29,Bank Transfer,5
6753,2024-07-10,Cash,0
6754,2024-07-07,PayNow,5
6755,2024-07-07,Bank Transfer,3
6756,2024-07-08,PayNow,3
6757,2024-07-08,Bank Transfer,3
6758,2024-07-19,PayNow,5
6759,2024-07-11,PayNow,3
6760,2024-07-17,PayNow,5
6761,2024-07-05,Cash,0
6762,2024-07-13,PayNow,5
6763,2024-07-02,Cash,0
6764,2024-07-16,PayNow,5
6765,2024-07-27,PayNow,7
6766,2024-07-25,PayNow,3
6767,2024-08-14,Cash,0
6768,2024-08-04,PayNow,10
6769,2024-08-07,Cash,0
6770,2024-08-14,PayNow,3
6771,2024-08-07,Cash,0
6772,2024-08-02,PayNow,3
6773,2024-08-29,PayNow,5
6774,2024-08-13,PayNow,7
6775,2024-08-10,Cash,0
6776,2024-08-14,PayNow,7
6777,2024-08-09,Bank Transfer,5
6778,2024-08-04,PayNow,5
6779,2024-08-08,PayNow,5
6780,2024-08-28,Cash,0
6781,2024-08-28,PayNow,5
6782,2024-08-15,Cash,0
6783,2024-08-24,PayNow,3
6784,2024-08-21,Cash,0
6785,2024-08-10,PayNow,3
6786,2024-08-21,PayNow,3
6787,2024-08-28,PayNow,5
6788,2024-08-17,PayNow,3
6789,2024-08-31,Bank Transfer,7
6790,2024-08-26,PayNow,5
6791,2024-08-03,PayNow,7
6792,2024-08-04,PayNow,5
6793,2024-08-08,Cash,0
6794,2024-08-06,PayNow,3
6795,2024-08-20,PayNow,5
6796,2024-08-13,Bank Transfer,7
6797,2024-08-03,Bank Transfer,7
6798,2024-08-26,PayNow,5
6799,2024-08-17,Cash,0
6800,2024-08-22,Cash,0
6801,2024-08-15,Cash,0
6802,2024-08-22,Cash,0
6803,2024-08-05,Cash,0
6804,2024-08-30,Cash,0
6805,2024-08-09,PayNow,3
6806,2024-08-27,PayNow,3
6807,2024-08-12,PayNow,3
6808,2024-08-26,PayNow,3
6809,2024-08-15,PayNow,3
6810,2024-08-05,PayNow,3
6811,2024-08-25,Cash,0
6812,2024-08-30,PayNow,5
6813,2024-08-16,Bank Transfer,3
6814,2024-08-03,Cash,0
6815,2024-08-25,PayNow,3
6816,2024-08-31,PayNow,5
6817,2024-08-08,Cash,0
6818,2024-08-28,PayNow,3
6819,2024-08-11,PayNow,3
6820,2024-08-24,PayNow,5
6821,2024-08-05,PayNow,3
6822,2024-08-29,PayNow,3
6823,2024-08-22,PayNow,5
6824,2024-08-08,PayNow,3
6825,2024-08-26,Bank Transfer,3
6826,2024-08-27,Bank Transfer,3
6827,2024-08-04,PayNow,3
6828,2024-08-25,Bank Transfer,7
6829,2024-08-11,PayNow,7
6830,2024-08-04,Cash,0
6831,2024-08-03,Cash,0
6832,2024-08-06,Cash,0
6833,2024-08-28,Bank Transfer,5
6834,2024-08-25,PayNow,5
6835,2024-08-01,PayNow,5
6836,2024-08-22,PayNow,3
6837,2024-08-09,PayNow,5
6838,2024-08-31,PayNow,3
6839,2024-08-20,Cash,0
6840,2024-08-03,Cash,0
6841,2024-08-29,PayNow,3
6842,2024-08-07,PayNow,7
6843,2024-08-21,PayNow,3
6844,2024-08-14,PayNow,7
6845,2024-08-10,Bank Transfer,5
6846,2024-08-18,PayNow,3
6847,2024-08-15,Bank Transfer,7
6848,2024-08-23,PayNow,5
6849,2024-08-27,PayNow,5
6850,2024-08-15,PayNow,3
6851,2024-08-22,PayNow,3
6852,2024-08-08,PayNow,3
6853,2024-08-26,PayNow,5
6854,2024-08-16,Cash,0
6855,2024-08-13,Bank Transfer,5
6856,2024-08-03,PayNow,3
6857,2024-08-29,PayNow,3
6858,2024-08-27,Bank Transfer,7
6859,2024-08-27,PayNow,3
6860,2024-08-31,PayNow,7
6861,2024-08-04,PayNow,3
6862,2024-08-04,PayNow,3
6863,2024-08-09,PayNow,3
6864,2024-08-14,PayNow,3
6865,2024-08-13,Bank Transfer,3
6866,2024-08-30,PayNow,7
6867,2024-08-17,Cash,0
6868,2024-08-20,PayNow,7
6869,2024-08-29,PayNow,3
6870,2024-08-27,PayNow,3
6871,2024-08-03,Bank Transfer,3
6872,2024-08-13,PayNow,3
6873,2024-08-15,Bank Transfer,5
6874,2024-08-14,PayNow,5
6875,2024-08-03,PayNow,5
6876,2024-08-01,PayNow,3
6877,2024-08-16,PayNow,3
6878,2024-08-07,Bank Transfer,3
6879,2024-08-01,Cash,0
6880,2024-08-26,Cash,0
6881,2024-08-16,PayNow,3
6882,2024-08-16,Cash,0
6883,2024-08-31,Cash,0
6884,2024-08-16,PayNow,3
6885,2024-08-24,PayNow,5
6886,2024-08-16,Bank Transfer,3
6887,2024-08-11,PayNow,7
6888,2024-08-20,PayNow,3
6889,2024-08-19,PayNow,3
6890,2024-08-21,PayNow,5
6891,2024-08-01,PayNow,3
6892,2024-08-31,Cash,0
6893,2024-08-11,Bank Transfer,3
6894,2024-08-09,PayNow,3
6895,2024-08-04,Bank Transfer,3
6896,2024-08-20,PayNow,3
6897,2024-08-25,PayNow,3
6898,2024-08-24,Cash,0
6899,2024-08-09,PayNow,3
6900,2024-08-31,Cash,0
6901,2024-08-30,PayNow,3
6902,2024-08-12,Bank Transfer,5
6903,2024-08-25,Bank Transfer,3
6904,2024-08-05,Cash,0
6905,2024-08-12,Bank Transfer,3
6906,2024-08-18,Bank Transfer,3
6907,2024-08-09,PayNow,7
6908,2024-08-14,PayNow,3
6909,2024-08-13,PayNow,3
6910,2024-08-20,PayNow,5
6911,2024-08-19,PayNow,3
6912,2024-08-25,PayNow,5
6913,2024-08-15,Cash,0
6914,2024-08-08,Cash,0
6915,2024-08-22,Cash,0
6916,2024-08-31,Bank Transfer,5
6917,2024-08-03,PayNow,5
6918,2024-08-17,PayNow,3
6919,2024-08-26,PayNow,5
6920,2024-08-23,PayNow,3
6921,2024-08-28,PayNow,3
6922,2024-08-11,PayNow,5
6923,2024-08-03,PayNow,7
6924,2024-08-26,Cash,0
6925,2024-08-22,Cash,0
6926,2024-08-29,PayNow,3
6927,2024-08-13,PayNow,5
6928,2024-08-11,PayNow,5
6929,2024-08-13,Bank Transfer,5
6930,2024-08-03,PayNow,3
6931,2024-08-06,PayNow,5
6932,2024-08-24,PayNow,3
6933,2024-08-17,Cash,0
6934,2024-08-18,PayNow,7
6935,2024-08-01,Cash,0
6936,2024-08-20,PayNow,7
6937,2024-08-21,PayNow,5
6938,2024-08-11,PayNow,3
6939,2024-08-03,PayNow,3
6940,2024-08-21,Cash,0
6941,2024-08-17,Bank Transfer,5
6942,2024-08-17,PayNow,3
6943,2024-08-28,PayNow,3
6944,2024-08-16,PayNow,3
6945,2024-08-08,Cash,0
6946,2024-08-17,PayNow,5
6947,2024-08-20,PayNow,3
6948,2024-08-25,PayNow,5
6949,2024-08-02,Bank Transfer,5
6950,2024-08-28,Bank Transfer,5
6951,2024-08-25,Bank Transfer,3
6952,2024-08-25,Cash,0
6953,2024-08-20,PayNow,3
6954,2024-08-11,PayNow,3
6955,2024-08-14,PayNow,3
6956,2024-08-02,Bank Transfer,3
6957,2024-08-05,Bank Transfer,5
6958,2024-08-08,Cash,0
6959,2024-08-31,PayNow,3
6960,2024-08-06,Cash,0
6961,2024-08-17,PayNow,3
6962,2024-08-30,PayNow,3
6963,2024-08-27,PayNow,3
6964,2024-08-25,PayNow,7
6965,2024-08-06,Bank Transfer,3
6966,2024-08-24,Bank Transfer,3
6967,2024-08-22,Cash,0
6968,2024-08-16,Cash,0
6969,2024-08-13,PayNow,3
6970,2024-08-28,PayNow,3
6971,2024-08-06,Cash,0
6972,2024-08-18,Cash,0
6973,2024-08-05,PayNow,5
6974,2024-08-07,Cash,0
6975,2024-08-06,Bank Transfer,3
6976,2024-08-13,PayNow,3
6977,2024-08-25,PayNow,3
6978,2024-08-07,Cash,0
6979,2024-08-17,Bank Transfer,5
6980,2024-08-19,Bank Transfer,3
6981,2024-08-16,PayNow,3
6982,2024-08-06,Cash,0
6983,2024-08-06,Bank Transfer,3
6984,2024-08-29,PayNow,3
6985,2024-08-22,PayNow,7
6986,2024-08-19,Cash,0
6987,2024-08-15,Cash,0
6988,2024-08-21,PayNow,5
6989,2024-08-13,PayNow,5
6990,2024-08-05,Bank Transfer,3
6991,2024-08-01,PayNow,3
6992,2024-08-26,Cash,0
6993,2024-08-26,PayNow,7
6994,2024-08-14,PayNow,3
6995,2024-08-25,Cash,0
6996,2024-08-17,PayNow,5
6997,2024-08-29,PayNow,5
6998,2024-08-15,PayNow,3
6999,2024-08-26,Bank Transfer,3
7000,2024-08-05,Bank Transfer,3
7001,2024-08-29,Bank Transfer,3
7002,2024-08-12,Bank Transfer,3
7003,2024-08-08,Cash,0
7004,2024-08-16,PayNow,5
7005,2024-08-02,PayNow,10
7006,2024-08-21,Cash,0
7007,2024-08-24,PayNow,3
7008,2024-08-07,Cash,0
7009,2024-08-02,PayNow,3
7010,2024-08-10,Bank Transfer,7
7011,2024-08-24,Cash,0
7012,2024-08-22,Cash,0
7013,2024-08-27,PayNow,5
7014,2024-08-23,Cash,0
7015,2024-08-22,PayNow,3
7016,2024-08-02,PayNow,5
7017,2024-08-30,PayNow,3
7018,2024-08-21,PayNow,3
7019,2024-08-07,PayNow,3
7020,2024-08-13,Bank Transfer,3
7021,2024-09-30,PayNow,7
7022,2024-09-16,Cash,0
7023,2024-09-30,PayNow,3
7024,2024-09-03,PayNow,5
7025,2024-09-05,Bank Transfer,3
7026,2024-09-10,PayNow,7
7027,2024-09-25,PayNow,7
7028,2024-09-07,Bank Transfer,7
7029,2024-09-02,Bank Transfer,3
7030,2024-09-18,Cash,0
7031,2024-09-14,PayNow,3
7032,2024-09-14,Cash,0
7033,2024-09-19,PayNow,3
7034,2024-09-10,PayNow,7
7035,2024-09-16,Cash,0
7036,2024-09-05,Cash,0
7037,2024-09-14,Cash,0
7038,2024-09-16,Cash,0
7039,2024-09-18,PayNow,3
7040,2024-09-29,PayNow,3
7041,2024-09-03,PayNow,7
7042,2024-09-04,PayNow,7
7043,2024-09-21,PayNow,3
7044,2024-09-08,Cash,0
7045,2024-09-16,PayNow,7
7046,2024-09-03,Cash,0
7047,2024-09-12,PayNow,5
7048,2024-09-27,PayNow,3
7049,2024-09-19,PayNow,3
7050,2024-09-30,PayNow,5
7051,2024-09-18,PayNow,5
7052,2024-09-22,PayNow,7
7053,2024-09-20,Cash,0
7054,2024-09-03,PayNow,3
7055,2024-09-09,Bank Transfer,5
7056,2024-09-13,PayNow,7
7057,2024-09-12,Bank Transfer,3
7058,2024-09-21,Cash,0
7059,2024-09-19,PayNow,3
7060,2024-09-11,PayNow,3
7061,2024-09-07,PayNow,3
7062,2024-09-25,PayNow,3
7063,2024-09-19,PayNow,5
7064,2024-09-16,Bank Transfer,7
7065,2024-09-30,Cash,0
7066,2024-09-12,PayNow,3
7067,2024-09-14,PayNow,3
7068,2024-09-23,Cash,0
7069,2024-09-23,Cash,0
7070,2024-09-14,PayNow,3
7071,2024-09-14,PayNow,7
7072,2024-09-07,Cash,0
7073,2024-09-11,Bank Transfer,5
7074,2024-09-04,PayNow,3
7075,2024-09-26,Cash,0
7076,2024-09-07,Cash,0
7077,2024-09-01,PayNow,3
7078,2024-09-15,Cash,0
7079,2024-09-20,PayNow,5
7080,2024-09-22,Bank Transfer,3
7081,2024-09-29,PayNow,7
7082,2024-09-05,Bank Transfer,5
7083,2024-09-12,PayNow,10
7084,2024-09-29,PayNow,5
7085,2024-09-10,PayNow,3
7086,2024-09-06,Cash,0
7087,2024-09-19,Bank Transfer,3
7088,2024-09-02,PayNow,3
7089,2024-09-10,Bank Transfer,3
7090,2024-09-04,Bank Transfer,5
7091,2024-09-12,Cash,0
7092,2024-09-09,PayNow,3
7093,2024-09-05,PayNow,5
7094,2024-09-06,Bank Transfer,3
7095,2024-09-11,Cash,0
7096,2024-09-30,PayNow,3
7097,2024-09-26,Bank Transfer,5
7098,2024-09-01,PayNow,7
7099,2024-09-10,PayNow,3
7100,2024-09-10,Cash,0
7101,2024-09-20,PayNow,3
7102,2024-09-13,PayNow,3
7103,2024-09-24,PayNow,3
7104,2024-09-22,PayNow,3
7105,2024-09-07,Cash,0
7106,2024-09-23,PayNow,3
7107,2024-09-12,Bank Transfer,3
7108,2024-09-19,Bank Transfer,3
7109,2024-09-21,PayNow,7
7110,2024-09-08,PayNow,3
7111,2024-09-30,PayNow,7
7112,2024-09-17,Bank Transfer,3
7113,2024-09-17,Cash,0
7114,2024-09-06,PayNow,3
7115,2024-09-21,PayNow,3
7116,2024-09-03,Cash,0
7117,2024-09-20,PayNow,3
7118,2024-09-11,PayNow,7
7119,2024-09-29,PayNow,10
7120,2024-09-14,Cash,0
7121,2024-09-05,Bank Transfer,3
7122,2024-09-19,PayNow,3
7123,2024-09-09,PayNow,3
7124,2024-09-17,Cash,0
7125,2024-09-25,Bank Transfer,5
7126,2024-09-17,PayNow,7
7127,2024-09-06,PayNow,3
7128,2024-09-02,Bank Transfer,3
7129,2024-09-13,PayNow,5
7130,2024-09-22,PayNow,5
7131,2024-09-06,Cash,0
7132,2024-09-20,PayNow,7
7133,2024-09-23,Cash,0
7134,2024-09-14,Cash,0
7135,2024-09-09,Bank Transfer,3
7136,2024-09-25,Cash,0
7137,2024-09-06,PayNow,5
7138,2024-09-15,PayNow,3
7139,2024-09-29,Bank Transfer,5
7140,2024-09-14,PayNow,3
7141,2024-09-19,Bank Transfer,3
7142,2024-09-29,PayNow,5
7143,2024-09-24,PayNow,5
7144,2024-09-28,Cash,0
7145,2024-09-25,PayNow,5
7146,2024-09-18,Bank Transfer,3
7147,2024-09-16,PayNow,10
7148,2024-09-06,PayNow,7
7149,2024-09-26,Cash,0
7150,2024-09-30,PayNow,3
7151,2024-09-23,Cash,0
7152,2024-09-28,PayNow,3
7153,2024-09-19,PayNow,3
7154,2024-09-14,Bank Transfer,3
7155,2024-09-23,Bank Transfer,3
7156,2024-09-15,PayNow,7
7157,2024-09-30,PayNow,5
7158,2024-09-13,PayNow,3
7159,2024-09-19,Cash,0
7160,2024-09-13,PayNow,3
7161,2024-09-14,Bank Transfer,5
7162,2024-09-12,Cash,0
7163,2024-09-28,PayNow,5
7164,2024-09-25,PayNow,3
7165,2024-09-14,Cash,0
7166,2024-09-18,PayNow,5
7167,2024-09-28,PayNow,3
7168,2024-09-18,Bank Transfer,3
7169,2024-09-24,PayNow,5
7170,2024-09-11,Cash,0
7171,2024-09-03,Bank Transfer,3
7172,2024-09-08,PayNow,3
7173,2024-09-03,PayNow,5
7174,2024-09-29,PayNow,3
7175,2024-09-14,Cash,0
7176,2024-09-07,Bank Transfer,3
7177,2024-09-05,PayNow,5
7178,2024-09-03,PayNow,3
7179,2024-09-18,PayNow,3
7180,2024-09-30,Cash,0
7181,2024-09-27,Bank Transfer,3
7182,2024-09-05,Cash,0
7183,2024-09-04,Bank Transfer,7
7184,2024-09-08,PayNow,5
7185,2024-09-12,PayNow,3
7186,2024-09-16,Bank Transfer,5
7187,2024-09-26,PayNow,3
7188,2024-09-11,Bank Transfer,3
7189,2024-09-04,Bank Transfer,5
7190,2024-09-07,PayNow,3
7191,2024-09-05,PayNow,5
7192,2024-09-10,Bank Transfer,3
7193,2024-09-04,PayNow,7
7194,2024-09-07,PayNow,3
7195,2024-09-12,PayNow,3
7196,2024-09-14,PayNow,3
7197,2024-09-20,Cash,0
7198,2024-09-24,Bank Transfer,3
7199,2024-09-26,PayNow,5
7200,2024-09-30,PayNow,7
7201,2024-09-20,Bank Transfer,5
7202,2024-09-15,Cash,0
7203,2024-09-27,Cash,0
7204,2024-09-23,PayNow,7
7205,2024-09-12,PayNow,5
7206,2024-09-19,Cash,0
7207,2024-09-24,PayNow,7
7208,2024-09-12,PayNow,3
7209,2024-09-12,PayNow,3
7210,2024-09-09,PayNow,7
7211,2024-09-29,PayNow,3
7212,2024-09-08,Cash,0
7213,2024-09-19,Bank Transfer,5
7214,2024-09-16,PayNow,5
7215,2024-09-12,Cash,0
7216,2024-09-15,PayNow,3
7217,2024-09-23,PayNow,7
7218,2024-09-02,PayNow,3
7219,2024-09-24,Cash,0
7220,2024-09-17,PayNow,5
7221,2024-09-17,PayNow,3
7222,2024-09-06,PayNow,3
7223,2024-09-18,PayNow,7
7224,2024-09-22,Bank Transfer,7
7225,2024-09-05,Cash,0
7226,2024-09-03,PayNow,3
7227,2024-09-29,PayNow,5
7228,2024-09-28,PayNow,3
7229,2024-09-29,PayNow,7
7230,2024-09-28,PayNow,3
7231,2024-09-24,Bank Transfer,3
7232,2024-09-30,PayNow,3
7233,2024-09-19,Cash,0
7234,2024-09-17,Cash,0
7235,2024-09-12,Cash,0
7236,2024-09-10,PayNow,5
7237,2024-09-28,PayNow,3
7238,2024-09-20,PayNow,3
7239,2024-09-22,PayNow,5
7240,2024-09-04,PayNow,3
7241,2024-09-08,Cash,0
7242,2024-09-24,Cash,0
7243,2024-09-17,Bank Transfer,5
7244,2024-09-16,Cash,0
7245,2024-09-18,PayNow,3
7246,2024-09-30,PayNow,3
7247,2024-09-23,Bank Transfer,7
7248,2024-09-10,PayNow,3
7249,2024-09-02,PayNow,3
7250,2024-09-18,Cash,0
7251,2024-09-27,Cash,0
7252,2024-09-15,PayNow,7
7253,2024-09-27,Cash,0
7254,2024-09-01,Cash,0
7255,2024-09-20,PayNow,3
7256,2024-09-24,Bank Transfer,3
7257,2024-09-30,Cash,0
7258,2024-09-03,PayNow,5
7259,2024-09-17,Cash,0
7260,2024-09-04,PayNow,3
7261,2024-09-01,PayNow,5
7262,2024-09-17,PayNow,5
7263,2024-09-04,PayNow,7
7264,2024-09-28,PayNow,5
7265,2024-09-28,PayNow,3
7266,2024-09-20,Cash,0
7267,2024-09-20,PayNow,5
7268,2024-09-18,PayNow,3
7269,2024-09-14,Bank Transfer,5
7270,2024-09-11,PayNow,3
7271,2024-09-22,PayNow,5
7272,2024-09-12,Cash,0
7273,2024-09-07,PayNow,5
7274,2024-09-04,PayNow,7
7275,2024-09-03,PayNow,5
7276,2024-09-14,PayNow,3
7277,2024-09-18,PayNow,5
7278,2024-09-13,PayNow,5
7279,2024-09-10,Bank Transfer,3
7280,2024-09-18,Bank Transfer,3
7281,2024-09-14,Cash,0
7282,2024-09-12,Bank Transfer,5
7283,2024-09-08,Bank Transfer,5
7284,2024-09-25,Bank Transfer,3
7285,2024-09-28,PayNow,3
7286,2024-09-10,Cash,0
7287,2024-09-07,Bank Transfer,5
7288,2024-09-10,PayNow,3
7289,2024-09-22,PayNow,3
7290,2024-09-04,PayNow,3
7291,2024-09-13,Cash,0
7292,2024-09-15,PayNow,3
7293,2024-09-05,Cash,0
7294,2024-09-08,Cash,0
7295,2024-09-07,PayNow,3
7296,2024-09-26,PayNow,5
7297,2024-09-01,Cash,0
7298,2024-09-29,Bank Transfer,3
7299,2024-09-03,PayNow,3
7300,2024-09-20,PayNow,7
7301,2024-09-11,PayNow,5
7302,2024-09-04,Cash,0
7303,2024-09-26,Cash,0
7304,2024-09-14,Cash,0
7305,2024-09-19,PayNow,3
7306,2024-09-19,Cash,0
7307,2024-09-21,PayNow,3
7308,2024-09-18,Bank Transfer,5
7309,2024-09-21,Cash,0
7310,2024-09-13,PayNow,7
7311,2024-09-24,PayNow,5
7312,2024-09-09,Bank Transfer,5
7313,2024-09-17,Bank Transfer,5
7314,2024-09-01,PayNow,5
7315,2024-09-03,Cash,0
7316,2024-09-16,Bank Transfer,10
7317,2024-09-03,PayNow,3
7318,2024-09-24,PayNow,3
7319,2024-09-20,PayNow,3
7320,2024-09-02,PayNow,5
7321,2024-09-12,PayNow,3
7322,2024-09-05,PayNow,3
7323,2024-09-01,Cash,0
7324,2024-09-12,PayNow,7
7325,2024-09-30,Cash,0
7326,2024-09-23,PayNow,5
7327,2024-09-21,PayNow,3
7328,2024-09-13,Cash,0
7329,2024-09-16,PayNow,5
7330,2024-09-21,PayNow,3
7331,2024-09-25,Cash,0
7332,2024-09-06,Cash,0
7333,2024-09-23,Bank Transfer,3
7334,2024-09-04,Cash,0
7335,2024-09-06,Cash,0
7336,2024-09-10,Cash,0
7337,2024-09-11,PayNow,3
7338,2024-09-05,PayNow,5
7339,2024-09-12,Bank Transfer,3
7340,2024-09-16,PayNow,3
7341,2024-09-28,PayNow,3
7342,2024-09-29,Cash,0
7343,2024-09-01,PayNow,3
7344,2024-09-14,Bank Transfer,3
7345,2024-09-09,PayNow,5
7346,2024-09-18,Cash,0
7347,2024-09-01,PayNow,3
7348,2024-09-10,PayNow,3
7349,2024-09-04,PayNow,3
7350,2024-09-17,Cash,0
7351,2024-09-16,PayNow,5
7352,2024-09-27,PayNow,5
7353,2024-09-25,PayNow,3
7354,2024-09-08,PayNow,5
7355,2024-09-09,PayNow,5
7356,2024-09-14,PayNow,3
7357,2024-09-11,PayNow,5
7358,2024-09-30,Cash,0
7359,2024-09-13,PayNow,5
7360,2024-09-08,Cash,0
7361,2024-09-14,Cash,0
7362,2024-09-18,Bank Transfer,7
7363,2024-09-24,PayNow,7
